PUBLICATION_ID|YEAR|PUBLICATION_NUMBER|TITLE_FRENCH|TITLE_ENGLISH|URL_FRENCH|URL_ENGLISH|DATE_PUBLISHED|PDF|TAXONOMY|SERIES|DESCRIPTION_E|DESCRIPTION_F|URL_INUKTITUT
10247|1996|1996/091|Loup des divisions 2J, 3K, 3L, 3N, 3O et 3Ps|Catfish (Wolffish) in Divisions 2J, 3K, 3L, 3N, 3O and 3Ps|http://waves-vagues.dfo-mpo.gc.ca/Library/322750.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/196727.pdf||||5|wolffish|loup de mer|
10248|1996|1996/092|Plie rouge des divisions 3K, 3L et 3Ps|Blackback (Winter) Flounder in Divisions 3K, 3L and 3Ps|http://waves-vagues.dfo-mpo.gc.ca/Library/322744.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40639290.pdf||||5|flounder|plie|
10250|1996|1996/094|Goberge de 4VWX5Zc|Pollock in 4VWX5Zc|http://waves-vagues.dfo-mpo.gc.ca/Library/197982.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40639319.pdf|01-SEP-96|||5|pollock|goberge|
10251|1996|1996/095|Merluche blanche de 4VWX et 5Zc|White Hake in 4VWX and 5Zc|http://waves-vagues.dfo-mpo.gc.ca/Library/197984.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40639332.pdf|01-SEP-96|||5|skate|raie|
10252|1996|1996/096|Raie du plateau néo-écossais|Scotian Shelf Skate|http://waves-vagues.dfo-mpo.gc.ca/Library/197986.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40639897.pdf|01-SEP-96|||5|skate|raie|
10253|1996|1996/097|Baudroie du plateau néo-écossais et du nord-est du banc Georges|Monkfish on the Scotian Shelf and Northeast Georges Bank|http://waves-vagues.dfo-mpo.gc.ca/Library/197988.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40639356.pdf|01-SEP-96|||5|crab|crabe|
10254|1996|1996/098|Crabe commun du golfe (Cancer irroratus)|Gulf Rock Crab (Cancer irroratus)|http://waves-vagues.dfo-mpo.gc.ca/Library/198839.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40640814.pdf|01-OCT-96|||5|crab|crabe|
10197|1996|1996/041|État de l'océan : Atlantique Nord-Ouest|State of the ocean: Northwest Atlantic|http://waves-vagues.dfo-mpo.gc.ca/Library/196235.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636628.pdf|01-JUN-96|||5|state of the ocean|état de l'océan|
10198|1996|1996/042|Changements dans le zooplancton le long de l'axe CPR Terre-Neuve - Banc Georges en 1994 et de l'axe de Halifax en 1995|Zooplankton changes along the Newfoundland - Georges Bank 1994 CPR Line and Halifax Line|http://waves-vagues.dfo-mpo.gc.ca/Library/195986.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636677.pdf|01-JUN-96|||5|plankton|plancton|
10199|1996|1996/043||Newfoundland Region Overview|http://waves-vagues.dfo-mpo.gc.ca/Library/322760.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/195879.pdf||||5|overview|vue d'ensemble|
10200|1996|1996/044|Morue division 2GH|Divisions 2GH Cod|http://waves-vagues.dfo-mpo.gc.ca/Library/322761.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/195895.pdf||||5|cod|morue|
10169|1996|1996/013|Éperlan de la Miramichi (Osmerus mordax)|Miramichi smelt (Osmerus mordax)|http://waves-vagues.dfo-mpo.gc.ca/Library/195164.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40635612.pdf|01-APR-96|||5|smelt|éperlan|
10170|1996|1996/014|Pêche de l'anguille dans les Maritimes (Anguilla rostrata)|Eel fisheries in the Maritimes (Anguilla rostrata)|http://waves-vagues.dfo-mpo.gc.ca/Library/195953.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40635624.pdf|01-APR-96|||5|eel|anguille|
10171|1996|1996/015||Stock status report Newfoundland and Labrador Snow Crab|http://waves-vagues.dfo-mpo.gc.ca/Library/195889.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/195889.pdf||||5|crab|crabe|
10172|1996|1996/016||Stock status report Strait of Belle Isle (NAFO Div. 4R) Iceland Scallops|http://waves-vagues.dfo-mpo.gc.ca/Library/195888.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/195888.pdf||||5|scallop|pétoncle|
10173|1996|1996/017||Stock status update Assessment of Northern Shrimp Off Newfoundland and Labrador|http://waves-vagues.dfo-mpo.gc.ca/Library/195887.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/195887.pdf||||5|shrimp|crevette|
10174|1996|1996/018|Hareng de 4WX|4WX Herring|http://waves-vagues.dfo-mpo.gc.ca/Library/195163.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40635909.pdf|01-APR-96|||5|herring (Atlantic)|hareng Atlantique|
10175|1996|1996/019|Aiglefin de l'est du banc Georges|Eastern Georges Bank Haddock|http://waves-vagues.dfo-mpo.gc.ca/Library/195159.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40635958.pdf|01-APR-96|||5|haddock|aiglefin|
10176|1996|1996/020|Limande à queue jaune du banc Georges|Yellowtail Flounder on Georges Bank|http://waves-vagues.dfo-mpo.gc.ca/Library/195155.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40635983.pdf|01-APR-96|||5|flounder (yellowtail)|limande à queue jaune|
10177|1996|1996/021|Morue du banc Georges|Georges Bank Cod|http://waves-vagues.dfo-mpo.gc.ca/Library/195153.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40635995.pdf|01-APR-96|||5|cod|morue|
10178|1996|1996/022|Pétoncle du banc Georges|Georges Bank Scallop|http://waves-vagues.dfo-mpo.gc.ca/Library/356381.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636033.pdf|01-MAY-96|||5|scallop|pétoncle|
10179|1996|1996/023||Stock Status Report Capelin in Subarea 2 + Div. 3KL|http://waves-vagues.dfo-mpo.gc.ca/Library/195882.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/195882.pdf||||5|capelin|capelan|
10165|1996|1996/009|La crevette de l'estuaire et du golfe du Saint-Laurent|Shrimp of the Estuary and the Gulf of St. Lawrence|http://waves-vagues.dfo-mpo.gc.ca/Library/197973.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/197844.pdf||||5|crevette|crevette|
10180|1996|1996/024|Maquereau bleu du nord-ouest de l'Atlantique|Mackerel in the Northwest Atlantic|http://waves-vagues.dfo-mpo.gc.ca/Library/196829.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/196752.pdf|04-MAY-01|||5|mackerel|maquereau|
10181|1996|1996/025|Capelan du golfe Saint-Laurent|Capelin in the Gulf of St. Lawrence|http://waves-vagues.dfo-mpo.gc.ca/Library/196830.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/196760.pdf||||5|capelin|capelan|
10182|1996|1996/026||Stock Status Report Grand Banks of Newfoundland (NAFO Div. 3LN) Iceland Scallops|http://waves-vagues.dfo-mpo.gc.ca/Library/195883.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/195883.pdf||||5|scallop|pétoncle|
10183|1996|1996/027|Pétoncle de l'est plateau néo-écossais|Eastern Scotian Shelf scallop|http://waves-vagues.dfo-mpo.gc.ca/Library/195955.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636045.pdf|01-JUN-96|||5|scallop|pétoncle|
10184|1996|1996/028|Pétoncle du Banc German|German Bank scallop|http://waves-vagues.dfo-mpo.gc.ca/Library/195956.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/195710.pdf|01-JUN-96|||5|scallop|pétoncle|
10185|1996|1996/029|Pétoncle de l'île Brier et de la basse Lurcher|Brier Island and Lurcher Shoal Scallop|http://waves-vagues.dfo-mpo.gc.ca/Library/195957.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636057.pdf|01-JUN-96|||5|scallop|pétoncle|
10186|1996|1996/030|Pétoncle de Digby|Digby scallop|http://waves-vagues.dfo-mpo.gc.ca/Library/195988.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636069.pdf|01-JUN-96|||5|scallop|pétoncle|
10188|1996|1996/032|Le requin-taupe bleu|Shortfin Mako Shark|http://waves-vagues.dfo-mpo.gc.ca/Library/196217.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636082.pdf|01-JUL-96|||5|shark|requin|
10189|1996|1996/033|Le requin-taupe commun|Porbeagle shark|http://waves-vagues.dfo-mpo.gc.ca/Library/196229.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636094.pdf|01-JUL-96|||5|shark|requin|
10190|1996|1996/034|Le requin bleu|Blue Shark|http://waves-vagues.dfo-mpo.gc.ca/Library/196230.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636446.pdf|01-JUL-96|||5|shark|requin|
10192|1996|1996/036|Le hareng du banc Georges|Georges Bank Herring|http://waves-vagues.dfo-mpo.gc.ca/Library/196232.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636501.pdf|01-JUL-96|||5|herring (Atlantic)|hareng Atlantique|
10193|1996|1996/037|Mactre de stimpson du Banquereau|Banquereau Bank Arctic Surfclam|http://waves-vagues.dfo-mpo.gc.ca/Library/197058.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636525.pdf|01-JUL-96|||5|surfclam|mactre|
10194|1996|1996/038|Crabe-araignée de l'est du Cap-Breton|Eastern Cape Breton Toad Crab|http://waves-vagues.dfo-mpo.gc.ca/Library/197059.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636562.pdf|01-JUL-96|||5|crab|crabe|
10195|1996|1996/039|Le hareng atlantique dans le nord du golfe du Saint-Laurent|Atlantic herring in the northern Gulf of Saint-Lawrence (4R)|http://waves-vagues.dfo-mpo.gc.ca/Library/196831.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/196765.pdf||||5|herring (Atlantic)|hareng Atlantique|
10143|1994|1994/002|Rapport sur l'état des stocks du saumon de l'Atlantique de l'est du Canada en 1993|Report on the status of Atlantic salmon stocks in eastern Canada in 1993|http://waves-vagues.dfo-mpo.gc.ca/Library/171384.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/178779.pdf||||5|salmon (Atlantic)|saumon Atlantique|
10144|1994|1994/003|Rapport sur l'état des stocks de poissons pélagiques (capelan au large de Terre-Neuve et dans le golfe du Saint-Laurent; hareng des côtes est, sud-est de Terre-Neuve)|Report on the status of pelagic fishes (Capelin off Newfoundland and in the Gulf of St. Lawrence, and herring off the East, Southeast and South Coasts of Newfoundland)|http://waves-vagues.dfo-mpo.gc.ca/Library/171385.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/179101.pdf||||5|pelagic|pélagique|
10145|1994|1994/004|Rapport sur l'état des stocks de poissons de fond canadiens dans l'Atlantique nord-ouest|Report on the status of groundfish stocks in the Canadian Northwest Atlantic|http://waves-vagues.dfo-mpo.gc.ca/Library/168890.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/179226.pdf||||5|groundfish|poissons de fond|
10146|1994|1994/005|Rapport sur l'état de certains stocks pélagiques dans l'Atlantique nord-ouest canadien|Report on the status of some pelagic stocks in the Canadian Northwest Atlantic|http://waves-vagues.dfo-mpo.gc.ca/Library/179196.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/179153.pdf||||5|pelagic|pélagique|
10147|1994|1994/006|Rapport sur l'état des resources en crevettes de l'Atlantique nord-ouest au large de Terre-Neuve et du Labrador, dans le golfe du Saint-Laurent et sur le plateau néo-écossais|Report on the status of the shrimp resource in the Northwest Atlantic in areas off Newfoundland and Labrador, in the Gulf of St. Lawrence, and on the Scotian Shelf|http://waves-vagues.dfo-mpo.gc.ca/Library/179565.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/179565.pdf||||5|shrimp|crevette|
10149|1995|1995/002|Rapport sur l'état des stocks de saumon atlantique de l'est du Canada en 1994|Report on the status of Atlantic salmon stocks in eastern Canada in 1994|http://waves-vagues.dfo-mpo.gc.ca/Library/187065.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/185078.pdf||||5|salmon (Atlantic)|saumon Atlantique|
10150|1995|1995/003|Aperçu de l'état des stocks de poisson de fond gérés par le Canada dans le golfe du Saint-Laurent et l'Atlantique|Overview of the status of Canadian managed groundfish stocks in the Gulf of St. Lawrence and in the Canadian Atlantic|http://waves-vagues.dfo-mpo.gc.ca/Library/185782.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/184058.pdf||||5|groundfish|poissons de fond|
10151|1995|1995/004|Rapport sur l'état des stocks de poissons de fond gérés par le Canada dans la Région de Terre-Neuve|Report on the status of Canadian Managed Groundfish Stocks of the Newfoundland Region|http://waves-vagues.dfo-mpo.gc.ca/Library/185781.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/184059.pdf||||5|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA) groundfish|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD) poissons de fond|
10152|1995|1995/005|Compilation des rapports sur l'état des stocks de poissons de fond du Golfe Saint-Laurent|Compilation of the Reports on the Status of Groundfish Stocks of the Gulf of St. Lawrence|http://waves-vagues.dfo-mpo.gc.ca/Library/185778.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/184060.pdf||||5|groundfish|poissons de fond|
10153|1995|1995/006|Rapport sur l'État des stocks de poissons de fond - Région Scotia-Fundy printemps 1995|Scotia-Fundy Spring 1995 Groundfish Stock Status Report|http://waves-vagues.dfo-mpo.gc.ca/Library/191074.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/184061.pdf|01-JUN-95|||5|groundfish|poisson de fond|
10154|1995|1995/007|Compilation des rapports des phoques du Groenland de l'Atlantique Nord-Ouest|Report on the Status of Harp Seals in the Northwest Atlantic|http://waves-vagues.dfo-mpo.gc.ca/Library/193535.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/186539.pdf||||5|seals|phoques|
10156|1995|1995/009|Mise à jour - Évaluation d'automne des stocks de morue et d'aiglefin de 4X|Fall Update of 4X Cod and Haddock Stock Assessments|http://waves-vagues.dfo-mpo.gc.ca/Library/193549.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/192242.pdf||||5|cod, haddock|morue, aiglefin|
10157|1996|1996/001|Crabe des neiges du sud du Golfe|Southern Gulf Snow Crab|http://waves-vagues.dfo-mpo.gc.ca/Library/194420.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40622228.pdf|01-MAR-96|||5|crab (snow)|crabe des neiges|
10142|1994|1994/001|Aperçu général du crabe des neige sur la côte atlantique et rapport sur l'état du crabe des neiges dans le sud du golfe du Saint-Laurent (zones de pêche 12, 18, 19, 25, 26)|General overview of Atlantic Coast Snow Crab and Report on the status of Snow Crab in the Southern Gulf of St. Lawrence (Fishing Areas 12, 18, 19, 25, and 26)|http://waves-vagues.dfo-mpo.gc.ca/Library/166906.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/165712.pdf||||5|crab (snow)|crabe des neiges|
10158|1996|1996/002|Crabe des neiges de l'est de la Nouvelle-Écosse|Eastern Nova Scotia Snow Crab|http://waves-vagues.dfo-mpo.gc.ca/Library/195167.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40635545.pdf|01-APR-96|||5|crab|crabe|
10159|1996|1996/003|Le homard du Québec|Quebec Lobster|http://waves-vagues.dfo-mpo.gc.ca/Library/197971.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/197813.pdf||||5|lobster|homard|
10160|1996|1996/004|Pétoncle du Québec|Quebec Scallops|http://waves-vagues.dfo-mpo.gc.ca/Library/197862.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/197814.pdf||||5|petoncle|pétoncle|
10161|1996|1996/005|Le crabe commun du Québec|Quebec Rock Crab|http://waves-vagues.dfo-mpo.gc.ca/Library/197863.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/197840.pdf||||5|crab|crabe|
10162|1996|1996/006|Le crabe des neiges de l'estuaire et du nord du golfe Saint-Laurent|Snow Crab of the Estuary and Northern Gulf of St. Lawrence|http://waves-vagues.dfo-mpo.gc.ca/Library/197972.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/197841.pdf||||5|crab|crabe|
10163|1996|1996/007|La mactre de Stimpson du Québec|Quebec Stimpson's Surf Clam|http://waves-vagues.dfo-mpo.gc.ca/Library/197867.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/197842.pdf||||5|mye|mye|
10164|1996|1996/008|L'oursin vert du Québec|Quebec Green Sea Urchin|http://waves-vagues.dfo-mpo.gc.ca/Library/197866.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/197843.pdf||||5|urchin|oursin|
10201|1996|1996/045|Morue du Nord (2J3KL)|Northern (2J3KL) Cod|http://waves-vagues.dfo-mpo.gc.ca/Library/322763.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/195894.pdf||||5|cod|morue|
10202|1996|1996/046|Aiglefin divisions 3LNO|Divisions 3LNO Haddock|http://waves-vagues.dfo-mpo.gc.ca/Library/322765.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/195893.pdf||||5|haddock|aiglefin|
10203|1996|1996/047|Sébaste sous-zone 2+3K|Subarea 2 + 3K Redfish|http://waves-vagues.dfo-mpo.gc.ca/Library/322767.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/195892.pdf||||5|redfish|sébaste|
10204|1996|1996/048|Plie canadienne sous-zone 2 + 3K |Subarea 2 + 3K American Plaice|http://waves-vagues.dfo-mpo.gc.ca/Library/322782.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/195891.pdf||||5|plaice (american)|plie (canadienne)|
10205|1996|1996/049|Plie grise divisions 2J3KL|Divisions 2J3KL Witch Flounder|http://waves-vagues.dfo-mpo.gc.ca/Library/322766.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636689.pdf||||5|flounder|plie|
10206|1996|1996/050|Aperçu sur les pêches du golfe du Saint-Laurent|Gulf of St. Lawrence Fisheries Overview|http://waves-vagues.dfo-mpo.gc.ca/Library/196832.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/196768.pdf||||5|overview|vue d'ensemble|
10207|1996|1996/051|Conditions océanographiques dans le golfe du Saint-Laurent en 1995|Oceanographic Conditions in the Gulf of St. Lawrence in 1995|http://waves-vagues.dfo-mpo.gc.ca/Library/196833.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/196791.pdf||||5|environment|environnement|
10208|1996|1996/052|Tendances de l'effort de pêche aux engins mobiles dans la division 4T|Mobile Gear Fishing Effort Trends in 4T|http://waves-vagues.dfo-mpo.gc.ca/Library/195985.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636975.pdf|01-JUN-96|||5|effort|effort|
10209|1996|1996/053|Morue du nord du golfe du Saint-Laurent|Cod in the Northern Gulf of St. Lawrence|http://waves-vagues.dfo-mpo.gc.ca/Library/196837.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/196792.pdf||||5|cod|morue|
10196|1996|1996/040|Aperçu de la situation des stocks de poisson de fond gérés par le Canada dans le golfe du Saint-Laurent et l'Atlantique Canadien.|Overview of the Status of Canadian Managed Groundfish Stocks in the Gulf of St. Lawrence and in the Canadian Atlantic|http://waves-vagues.dfo-mpo.gc.ca/Library/197052.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40636604.pdf|01-JUN-96|||5|groundfish|poissons de fond|
10211|1996|1996/055|Plie canadienne - 4T (Hippoglossoides platessoides)|4T American plaice (Hippoglossoides platessoides)|http://waves-vagues.dfo-mpo.gc.ca/Library/195980.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40637037.pdf|01-JUN-96|||5|plaice (american)|plie (canadienne)|
10212|1996|1996/056|Plie grise - 4RST (Glyptocephalus cynoglossus)|4RST Witch flounder (Glyptocephalus cynoglossus)|http://waves-vagues.dfo-mpo.gc.ca/Library/195979.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40637050.pdf|01-JUN-96|||5|flounder|plie|
10213|1996|1996/057|Le flétan atlantique du Golfe|Atlantic Halibut in the Gulf of St. Lawrence|http://waves-vagues.dfo-mpo.gc.ca/Library/196834.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/196793.pdf||||5|halibut (Atlantic)|flétan Atlantique|
10214|1996|1996/058|Flétan du Groenland du golfe du Saint-Laurent (4RST)|Greenland Halibut in Gulf of St. Lawrence (4RST)|http://waves-vagues.dfo-mpo.gc.ca/Library/196835.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/196794.pdf||||5|halibut (Greenland)|flétan du Groenland|
10216|1996|1996/060|Merluche blanche du sud du golfe du Saint-Laurent|White Hake in the southern Gulf of St. Lawrence|http://waves-vagues.dfo-mpo.gc.ca/Library/195977.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/4063730x.pdf|01-JUN-96|||5|hake|merlu/merluche|
10217|1996|1996/061|L' aiguillat noir dans le golfe du Saint-Laurent|The Black Dogfish in the Gulf of St. Lawrence|http://waves-vagues.dfo-mpo.gc.ca/Library/196836.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/196795.pdf||||5|dogfish|aiguillat|
10218|1996|1996/062|Survol des pêches sur le plateau néo-écossais et dans le golfe du Maine|Overview of the fisheries of the Scotian Shelf and Gulf of Maine|http://waves-vagues.dfo-mpo.gc.ca/Library/195961.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40637311.pdf|01-JUN-96|||5|overview|vue d'ensemble|
10220|1996|1996/064|Tendances des communautés de poissons|Finfish Community Trends|http://waves-vagues.dfo-mpo.gc.ca/Library/196013.pdf|http://waves-vagues.dfo-mpo.gc.ca/Library/40637360.pdf|01-JUN-96|||5|trends|tendances|
